2019-10-11 14:14:07.886 [restartedMain] INFO  com.osen.cloud.system.LampblackSystemApplication - Starting LampblackSystemApplication on PC-20190708MDDO with PID 9432 (E:\gitworkspace\lampblack-admin\lampblack-system\target\classes started by Administrator in E:\gitworkspace\lampblack-admin)
2019-10-11 15:04:22.941 [task-18] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:04, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:04:39.049 [XNIO-1 task-39] INFO  c.o.c.s.s.handler.UserAuthenticationSuccessHandler - 用户登录成功
2019-10-11 15:04:43.326 [XNIO-1 task-45] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:04:59.235 [XNIO-1 task-49] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:05:10.122 [XNIO-1 task-52] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:05:21.432 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:05:21.432 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011150500001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011150500;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&D1C1
2019-10-11 15:05:21.434 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:05:21.436 [task-20] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:05:21.436 [task-20] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:05:21.437 [task-20] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:05, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:05:40.123 [XNIO-1 task-56] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:06:10.102 [XNIO-1 task-60] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:06:24.431 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:06:24.431 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011150600001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011150600;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&8201
2019-10-11 15:06:24.433 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:06:24.433 [task-21] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:06:24.434 [task-21] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:06:24.434 [task-21] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:06, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:06:40.137 [XNIO-1 task-63] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:06:45.574 [XNIO-1 task-4] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:07:10.106 [XNIO-1 task-7] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:07:22.929 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:07:22.930 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011150700001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011150700;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&BF41
2019-10-11 15:07:22.931 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:07:22.932 [task-22] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:07:22.932 [task-22] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:07:22.932 [task-22] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:07, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:07:40.157 [XNIO-1 task-12] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:08:01.442 [XNIO-1 task-19] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:08:21.428 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:08:21.428 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011150800001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011150800;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&E101
2019-10-11 15:08:21.430 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:08:21.432 [task-23] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:08:21.435 [task-23] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:08:21.435 [task-23] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:08, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:08:28.047 [XNIO-1 task-23] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:08:58.047 [XNIO-1 task-27] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:09:24.426 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:09:24.427 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011150900001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011150900;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&DC41
2019-10-11 15:09:24.428 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:09:24.429 [task-24] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:09:24.429 [task-24] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:09:24.429 [task-24] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:09, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:09:51.969 [XNIO-1 task-36] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:10:09.437 [XNIO-1 task-40] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:10:10.115 [XNIO-1 task-43] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:10:22.926 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:10:22.926 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011151000001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011151000;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&C5C1
2019-10-11 15:10:22.927 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:10:22.929 [task-25] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:10:22.930 [task-25] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:10:22.930 [task-25] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:10, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:10:23.129 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:10:23.130 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0173QN=20191011151000001;ST=22;CN=2051;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011151000;LAMPBLACK-Min=0.0,LAMPBLACK-Avg=0.0,LAMPBLACK-Max=0.0,LAMPBLACK-Flag=N&&1C80
2019-10-11 15:10:23.131 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:10:23.131 [task-26] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 分钟数据类型
2019-10-11 15:10:23.131 [task-26] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传分钟数据到数据库
2019-10-11 15:10:23.132 [task-26] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataMinute(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:10, lampblack=0.0, lampblackMin=0.0, lampblackMax=0.0, lampblackFlag=N, pm=null, pmMin=null, pmMax=null, pmFlag=null, nmhc=null, nmhcMin=null, nmhcMax=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:10:34.398 [XNIO-1 task-48] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:10:40.078 [XNIO-1 task-50] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:10:41.536 [XNIO-1 task-56] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:11:21.424 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:11:21.425 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011151100001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011151100;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&F881
2019-10-11 15:11:21.426 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:11:21.427 [task-27] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:11:21.428 [task-27] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:11:21.428 [task-27] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:11, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:12:13.408 [XNIO-1 task-2] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:12:24.423 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:12:24.423 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011151200001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011151200;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&AB41
2019-10-11 15:12:24.425 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:12:24.425 [task-28] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:12:24.426 [task-28] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:12:24.426 [task-28] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:12, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:12:40.787 [XNIO-1 task-6] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:13:10.777 [XNIO-1 task-11] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:13:22.922 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:13:22.922 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011151300001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011151300;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&9601
2019-10-11 15:13:22.923 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:13:22.924 [task-29] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:13:22.924 [task-29] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:13:22.924 [task-29] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:13, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:13:40.773 [XNIO-1 task-14] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:14:10.779 [XNIO-1 task-17] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:14:21.420 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:14:21.420 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011151400001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011151400;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&3D40
2019-10-11 15:14:21.422 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:14:21.429 [task-30] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:14:21.429 [task-30] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:14:21.429 [task-30] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:14, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:14:40.784 [XNIO-1 task-22] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:15:10.780 [XNIO-1 task-26] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:15:24.419 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:15:24.419 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011151500001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011151500;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&0000
2019-10-11 15:15:24.420 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 设备上传格式错误，不符合HJ212协议
2019-10-11 15:15:24.420 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:15:25.913 [XNIO-1 task-31] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:15:40.773 [XNIO-1 task-34] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:16:10.781 [XNIO-1 task-38] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:16:22.918 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:16:22.918 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011151600001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011151600;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&53C0
2019-10-11 15:16:22.919 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:16:22.920 [task-31] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:16:22.920 [task-31] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:16:22.920 [task-31] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:16, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:16:40.778 [XNIO-1 task-43] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:17:10.781 [XNIO-1 task-46] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:17:21.417 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收上传数据-连接设备ID ：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:17:21.418 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 数据：##0137QN=20191011151700001;ST=22;CN=2011;PW=123456;MN=2019081903100008;Flag=5;CP=&&DataTime=20191011151700;LAMPBLACK-Rtd=0.0,LAMPBLACK-Flag=N&&6E80
2019-10-11 15:17:21.419 [nioEventLoopGroup-5-1] INFO  c.o.c.system.socket.handler.SocketServerHandler - 服务器接收设备上传数据完毕：0c9d92fffe787de5-00000ab4-00000001-b5fdb00c9ebaede8-aeda482a
2019-10-11 15:17:21.420 [task-32] INFO  c.o.cloud.system.socket.utils.DataSegmentParseUtil - 实时数据类型
2019-10-11 15:17:21.420 [task-32] INFO  c.o.cloud.system.socket.server.DataSegmentService - 存储设备上传实时数据到数据库
2019-10-11 15:17:21.420 [task-32] INFO  c.o.cloud.system.socket.server.DataSegmentService - DataHistory(id=null, deviceNo=2019081903100008, dateTime=2019-10-11T15:17, lampblack=0.0, lampblackFlag=N, pm=null, pmFlag=null, nmhc=null, nmhcFlag=null, fanFlag=2, purifierFlag=2)
2019-10-11 15:17:40.775 [XNIO-1 task-51] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
2019-10-11 15:18:10.823 [XNIO-1 task-56] INFO  c.o.c.system.data.controller.DataHistoryController - 实时数据返回
